time,open,high,low,close,tick_volume,spread,real_volume,time_iso
2025-10-04 02:51:00,121930.87,121994.71,121930.87,121988.61,371,1800,0,2025-10-04 02:51:00
2025-10-04 02:52:00,121988.51,122013.37,121930.99,121938.15,305,1800,0,2025-10-04 02:52:00
2025-10-04 02:53:00,121938.16,121949.36,121899.48,121949.36,341,1800,0,2025-10-04 02:53:00
2025-10-04 02:54:00,121949.88,122047.86,121949.88,122037.34,351,1800,0,2025-10-04 02:54:00
2025-10-04 02:56:00,121986.25,121995.3,121922.66,121971.3,312,1800,0,2025-10-04 02:56:00
2025-10-04 02:57:00,121970.37,121977.32,121939.82,121946.13,277,1800,0,2025-10-04 02:57:00
2025-10-04 02:58:00,121944.02,121949.64,121929.64,121932.82,267,1800,0,2025-10-04 02:58:00
2025-10-04 02:59:00,121937.14,121952.19,121906.18,121950.35,313,1800,0,2025-10-04 02:59:00
2025-10-04 03:01:00,121920.5,121975.35,121920.32,121974.39,345,1800,0,2025-10-04 03:01:00
2025-10-04 03:02:00,121975.35,121975.35,121935.52,121940.75,311,1800,0,2025-10-04 03:02:00
2025-10-04 03:03:00,121940.44,121953.16,121932.94,121936.77,310,1800,0,2025-10-04 03:03:00
2025-10-04 03:04:00,121936.26,121946.67,121931.33,121942.85,286,1800,0,2025-10-04 03:04:00
2025-10-04 03:06:00,121972.61,121976.01,121933.77,121950.39,327,1800,0,2025-10-04 03:06:00
2025-10-04 03:07:00,121949.95,121955.14,121938.57,121954.29,324,1800,0,2025-10-04 03:07:00
2025-10-04 03:08:00,121952.49,121955.62,121943.27,121943.27,278,1800,0,2025-10-04 03:08:00
2025-10-04 03:09:00,121943.28,121978.51,121938.79,121968.82,297,1800,0,2025-10-04 03:09:00
2025-10-04 03:11:00,121960.26,121975.19,121950.12,121975.19,310,1800,0,2025-10-04 03:11:00
2025-10-04 03:12:00,121973.45,121974.7,121940.29,121945.92,286,1800,0,2025-10-04 03:12:00
2025-10-04 03:13:00,121945.42,121969.63,121945.2,121957.51,340,1800,0,2025-10-04 03:13:00
2025-10-04 03:14:00,121957.41,121993.03,121957.41,121991.04,295,1800,0,2025-10-04 03:14:00
2025-10-04 03:16:00,121983.32,122028.14,121978.42,122020.8,326,1800,0,2025-10-04 03:16:00
2025-10-04 03:17:00,122019.55,122031.88,122007.91,122028.82,282,1800,0,2025-10-04 03:17:00
2025-10-04 03:18:00,122029.36,122060.9,122018.94,122032.29,343,1800,0,2025-10-04 03:18:00
2025-10-04 03:19:00,122031.46,122041.22,122003.62,122032.33,316,1800,0,2025-10-04 03:19:00
2025-10-04 03:21:00,122058.27,122083.67,122052.95,122065.0,344,1800,0,2025-10-04 03:21:00
2025-10-04 03:22:00,122065.27,122089.67,122062.89,122066.23,305,1800,0,2025-10-04 03:22:00
2025-10-04 03:23:00,122066.23,122089.85,122036.44,122077.09,294,1800,0,2025-10-04 03:23:00
2025-10-04 03:24:00,122077.06,122101.15,122069.08,122091.18,291,1800,0,2025-10-04 03:24:00
2025-10-04 03:26:00,122122.39,122134.64,122101.0,122116.47,303,1800,0,2025-10-04 03:26:00
2025-10-04 03:27:00,122116.4,122130.7,122116.31,122126.13,256,1800,0,2025-10-04 03:27:00
2025-10-04 03:28:00,122127.05,122143.7,122122.49,122134.78,282,1800,0,2025-10-04 03:28:00
2025-10-04 03:29:00,122136.53,122142.74,122134.3,122134.98,192,1800,0,2025-10-04 03:29:00
2025-10-04 03:31:00,122138.8,122141.3,122123.16,122132.31,271,1800,0,2025-10-04 03:31:00
2025-10-04 03:32:00,122131.85,122171.42,122128.88,122170.55,287,1800,0,2025-10-04 03:32:00
2025-10-04 03:33:00,122168.16,122183.05,122158.72,122176.95,313,1800,0,2025-10-04 03:33:00
2025-10-04 03:34:00,122174.25,122174.25,122142.42,122153.06,294,1800,0,2025-10-04 03:34:00
2025-10-04 03:36:00,122162.13,122163.59,122137.76,122155.28,286,1800,0,2025-10-04 03:36:00
2025-10-04 03:37:00,122154.82,122154.82,122107.4,122113.73,272,1800,0,2025-10-04 03:37:00
2025-10-04 03:38:00,122113.56,122163.52,122113.18,122124.69,293,1800,0,2025-10-04 03:38:00
2025-10-04 03:39:00,122125.94,122136.85,122123.27,122128.54,270,1800,0,2025-10-04 03:39:00
2025-10-04 03:41:00,122133.62,122168.69,122130.13,122157.58,254,1800,0,2025-10-04 03:41:00
2025-10-04 03:42:00,122157.51,122176.09,122153.78,122173.33,281,1800,0,2025-10-04 03:42:00
2025-10-04 03:43:00,122171.5,122187.95,122164.49,122175.11,275,1800,0,2025-10-04 03:43:00
2025-10-04 03:44:00,122175.15,122183.25,122173.32,122180.01,245,1800,0,2025-10-04 03:44:00
2025-10-04 03:46:00,122166.9,122171.72,122108.81,122145.06,296,1800,0,2025-10-04 03:46:00
2025-10-04 03:47:00,122145.06,122188.9,122141.8,122188.27,346,1800,0,2025-10-04 03:47:00
2025-10-04 03:48:00,122187.83,122188.8,122149.73,122178.91,325,1800,0,2025-10-04 03:48:00
2025-10-04 03:49:00,122178.7,122200.67,122176.48,122190.54,310,1800,0,2025-10-04 03:49:00
2025-10-04 03:51:00,122221.56,122228.99,122207.85,122227.24,295,1800,0,2025-10-04 03:51:00
2025-10-04 03:52:00,122226.56,122298.56,122217.56,122291.93,342,1800,0,2025-10-04 03:52:00
2025-10-04 03:53:00,122290.66,122314.05,122268.13,122272.1,296,1800,0,2025-10-04 03:53:00
2025-10-04 03:54:00,122272.0,122339.61,122272.0,122327.32,295,1800,0,2025-10-04 03:54:00
2025-10-04 03:56:00,122275.84,122339.69,122270.93,122329.55,322,1800,0,2025-10-04 03:56:00
2025-10-04 03:57:00,122329.83,122424.88,122312.88,122328.6,349,1800,0,2025-10-04 03:57:00
2025-10-04 03:58:00,122329.46,122353.79,122320.37,122324.17,335,1800,0,2025-10-04 03:58:00
2025-10-04 03:59:00,122324.13,122330.37,122291.24,122315.73,315,1800,0,2025-10-04 03:59:00
2025-10-04 04:01:00,122371.51,122392.28,122364.13,122378.26,281,1800,0,2025-10-04 04:01:00
2025-10-04 04:02:00,122377.67,122393.5,122376.96,122389.34,235,1800,0,2025-10-04 04:02:00
2025-10-04 04:03:00,122387.34,122396.4,122363.62,122367.38,253,1800,0,2025-10-04 04:03:00
2025-10-04 04:04:00,122367.32,122390.01,122361.73,122379.56,296,1800,0,2025-10-04 04:04:00
2025-10-04 04:06:00,122367.7,122397.41,122366.63,122381.74,270,1800,0,2025-10-04 04:06:00
2025-10-04 04:07:00,122383.04,122386.88,122333.29,122343.33,308,1800,0,2025-10-04 04:07:00
2025-10-04 04:08:00,122342.78,122385.45,122339.5,122367.4,323,1800,0,2025-10-04 04:08:00
2025-10-04 04:09:00,122367.86,122385.62,122352.18,122369.74,308,1800,0,2025-10-04 04:09:00
2025-10-04 04:11:00,122348.63,122356.07,122348.13,122351.33,260,1800,0,2025-10-04 04:11:00
2025-10-04 04:12:00,122351.85,122385.93,122348.02,122373.94,282,1800,0,2025-10-04 04:12:00
2025-10-04 04:13:00,122373.45,122383.32,122363.19,122363.25,289,1800,0,2025-10-04 04:13:00
2025-10-04 04:14:00,122363.25,122370.35,122345.93,122363.67,297,1800,0,2025-10-04 04:14:00
2025-10-04 04:16:00,122324.61,122334.09,122295.5,122301.74,291,1800,0,2025-10-04 04:16:00
2025-10-04 04:17:00,122303.64,122358.21,122297.79,122352.22,232,1800,0,2025-10-04 04:17:00
2025-10-04 04:18:00,122352.43,122386.35,122337.42,122384.23,118,1800,0,2025-10-04 04:18:00
2025-10-04 04:19:00,122383.61,122429.38,122366.43,122389.49,133,1800,0,2025-10-04 04:19:00
2025-10-04 04:21:00,122417.31,122455.34,122384.18,122402.51,139,1800,0,2025-10-04 04:21:00
2025-10-04 04:22:00,122399.96,122451.2,122392.54,122435.54,124,1800,0,2025-10-04 04:22:00
2025-10-04 04:23:00,122436.63,122470.19,122427.53,122450.83,127,1800,0,2025-10-04 04:23:00
2025-10-04 04:24:00,122450.47,122468.79,122436.48,122457.55,111,1800,0,2025-10-04 04:24:00
2025-10-04 04:26:00,122465.12,122465.12,122419.0,122426.84,98,1800,0,2025-10-04 04:26:00
2025-10-04 04:27:00,122429.16,122432.03,122408.14,122418.45,106,1800,0,2025-10-04 04:27:00
2025-10-04 04:28:00,122415.97,122470.42,122413.09,122432.59,121,1800,0,2025-10-04 04:28:00
2025-10-04 04:29:00,122432.67,122436.85,122410.21,122431.96,110,1800,0,2025-10-04 04:29:00
2025-10-04 04:31:00,122370.27,122407.34,122369.2,122407.34,100,1800,0,2025-10-04 04:31:00
2025-10-04 04:32:00,122406.45,122445.97,122402.85,122437.31,115,1800,0,2025-10-04 04:32:00
2025-10-04 04:33:00,122438.57,122468.46,122434.94,122461.2,112,1800,0,2025-10-04 04:33:00
2025-10-04 04:34:00,122461.78,122477.5,122431.65,122440.96,113,1800,0,2025-10-04 04:34:00
2025-10-04 04:36:00,122474.61,122479.9,122456.87,122476.73,106,1800,0,2025-10-04 04:36:00
2025-10-04 04:37:00,122475.23,122499.78,122470.81,122495.1,105,1800,0,2025-10-04 04:37:00
2025-10-04 04:38:00,122496.15,122498.08,122460.71,122473.69,109,1800,0,2025-10-04 04:38:00
2025-10-04 04:39:00,122471.36,122517.18,122465.49,122501.27,116,1800,0,2025-10-04 04:39:00
2025-10-04 04:41:00,122580.45,122589.26,122571.4,122575.15,96,1800,0,2025-10-04 04:41:00
2025-10-04 04:42:00,122570.13,122570.13,122512.92,122531.05,122,1800,0,2025-10-04 04:42:00
2025-10-04 04:43:00,122533.38,122571.45,122515.64,122564.78,117,1800,0,2025-10-04 04:43:00
2025-10-04 04:44:00,122562.7,122566.91,122554.85,122559.78,91,1800,0,2025-10-04 04:44:00
2025-10-04 04:46:00,122540.41,122582.69,122523.19,122577.03,114,1800,0,2025-10-04 04:46:00
2025-10-04 04:47:00,122577.14,122604.22,122563.81,122565.65,125,1800,0,2025-10-04 04:47:00
2025-10-04 04:48:00,122566.1,122572.76,122523.29,122550.79,120,1800,0,2025-10-04 04:48:00
2025-10-04 04:49:00,122550.6,122573.79,122533.2,122556.66,108,1800,0,2025-10-04 04:49:00
2025-10-04 04:51:00,122589.14,122607.01,122578.8,122598.82,96,1800,0,2025-10-04 04:51:00
2025-10-04 04:52:00,122594.43,122602.77,122592.8,122596.06,96,1800,0,2025-10-04 04:52:00
2025-10-04 04:53:00,122595.2,122622.06,122592.58,122615.87,98,1800,0,2025-10-04 04:53:00
2025-10-04 04:54:00,122615.49,122618.55,122590.01,122592.48,104,1800,0,2025-10-04 04:54:00
2025-10-04 04:56:00,122596.96,122599.06,122589.36,122589.73,91,1800,0,2025-10-04 04:56:00
2025-10-04 04:57:00,122589.5,122596.24,122588.52,122592.63,81,1800,0,2025-10-04 04:57:00
2025-10-04 04:58:00,122596.92,122597.1,122579.45,122584.62,94,1800,0,2025-10-04 04:58:00
2025-10-04 04:59:00,122585.59,122589.13,122568.3,122580.05,96,1800,0,2025-10-04 04:59:00
2025-10-04 05:01:00,122549.65,122556.75,122521.93,122521.93,110,1800,0,2025-10-04 05:01:00
2025-10-04 05:02:00,122526.18,122563.17,122526.04,122536.29,105,1800,0,2025-10-04 05:02:00
2025-10-04 05:03:00,122534.34,122546.38,122523.61,122526.83,100,1800,0,2025-10-04 05:03:00
2025-10-04 05:04:00,122526.98,122532.95,122513.99,122529.24,106,1800,0,2025-10-04 05:04:00
2025-10-04 05:06:00,122532.33,122535.0,122526.24,122533.67,88,1800,0,2025-10-04 05:06:00
2025-10-04 05:07:00,122533.86,122571.96,122516.73,122561.27,99,1800,0,2025-10-04 05:07:00
2025-10-04 05:08:00,122561.46,122598.43,122549.02,122598.43,116,1800,0,2025-10-04 05:08:00
2025-10-04 05:09:00,122605.7,122638.1,122579.54,122629.24,145,1800,0,2025-10-04 05:09:00
2025-10-04 05:11:00,122700.56,122731.01,122672.39,122679.4,131,1800,0,2025-10-04 05:11:00
2025-10-04 05:12:00,122682.63,122777.68,122660.04,122759.81,132,1800,0,2025-10-04 05:12:00
2025-10-04 05:13:00,122763.76,122763.84,122657.02,122724.79,144,1800,0,2025-10-04 05:13:00
2025-10-04 05:14:00,122725.09,122758.94,122720.99,122733.93,108,1800,0,2025-10-04 05:14:00
2025-10-04 05:16:00,122735.21,122743.89,122712.2,122717.52,105,1800,0,2025-10-04 05:16:00
2025-10-04 05:17:00,122717.41,122757.74,122717.23,122741.62,108,1800,0,2025-10-04 05:17:00
2025-10-04 05:18:00,122742.91,122746.38,122709.38,122724.58,111,1800,0,2025-10-04 05:18:00
2025-10-04 05:19:00,122723.77,122777.49,122723.32,122765.81,118,1800,0,2025-10-04 05:19:00
2025-10-04 05:21:00,122777.36,122865.59,122770.31,122865.59,137,1800,0,2025-10-04 05:21:00
2025-10-04 05:22:00,122868.69,122874.6,122766.82,122814.67,147,1800,0,2025-10-04 05:22:00
2025-10-04 05:23:00,122811.59,122820.17,122786.25,122818.93,111,1800,0,2025-10-04 05:23:00
2025-10-04 05:24:00,122814.11,122827.3,122781.73,122824.81,123,1800,0,2025-10-04 05:24:00
2025-10-04 05:26:00,122902.39,122903.29,122846.15,122848.02,141,1800,0,2025-10-04 05:26:00
2025-10-04 05:27:00,122848.63,122855.76,122826.85,122832.66,104,1800,0,2025-10-04 05:27:00
2025-10-04 05:28:00,122832.37,122853.11,122787.35,122795.52,118,1800,0,2025-10-04 05:28:00
2025-10-04 05:29:00,122794.51,122797.48,122735.45,122760.32,146,1800,0,2025-10-04 05:29:00
2025-10-04 05:31:00,122756.0,122763.92,122723.99,122732.5,123,1800,0,2025-10-04 05:31:00
2025-10-04 05:32:00,122728.34,122753.76,122727.9,122751.83,113,1800,0,2025-10-04 05:32:00
2025-10-04 05:33:00,122751.84,122816.68,122727.42,122808.56,120,1800,0,2025-10-04 05:33:00
2025-10-04 05:34:00,122807.9,122812.91,122768.68,122782.83,104,1800,0,2025-10-04 05:34:00
2025-10-04 05:36:00,122774.74,122793.37,122770.48,122782.19,105,1800,0,2025-10-04 05:36:00
2025-10-04 05:37:00,122783.73,122809.68,122757.53,122759.91,107,1800,0,2025-10-04 05:37:00
2025-10-04 05:38:00,122761.09,122770.83,122748.75,122749.38,106,1800,0,2025-10-04 05:38:00
2025-10-04 05:39:00,122745.11,122765.84,122722.85,122724.41,111,1800,0,2025-10-04 05:39:00
2025-10-04 05:41:00,122692.64,122699.98,122653.59,122658.42,122,1800,0,2025-10-04 05:41:00
2025-10-04 05:42:00,122662.04,122667.12,122657.12,122659.98,104,1800,0,2025-10-04 05:42:00
2025-10-04 05:43:00,122660.37,122662.76,122586.04,122590.09,133,1800,0,2025-10-04 05:43:00
2025-10-04 05:44:00,122590.22,122619.21,122547.78,122562.09,125,1800,0,2025-10-04 05:44:00
2025-10-04 05:46:00,122552.71,122552.71,122514.03,122518.54,132,1800,0,2025-10-04 05:46:00
2025-10-04 05:47:00,122520.37,122523.77,122496.68,122496.68,111,1800,0,2025-10-04 05:47:00
2025-10-04 05:48:00,122496.1,122531.87,122481.96,122526.55,134,1800,0,2025-10-04 05:48:00
2025-10-04 05:49:00,122526.82,122537.33,122492.69,122498.47,121,1800,0,2025-10-04 05:49:00
2025-10-04 05:51:00,122568.5,122588.21,122557.95,122577.5,126,1800,0,2025-10-04 05:51:00
2025-10-04 05:52:00,122577.04,122639.19,122577.04,122628.66,142,1800,0,2025-10-04 05:52:00
2025-10-04 05:53:00,122627.97,122648.92,122600.67,122628.03,130,1800,0,2025-10-04 05:53:00
2025-10-04 05:54:00,122621.38,122654.13,122614.1,122648.65,119,1800,0,2025-10-04 05:54:00
2025-10-04 05:56:00,122663.9,122663.9,122589.64,122623.31,117,1800,0,2025-10-04 05:56:00
2025-10-04 05:57:00,122623.95,122624.03,122548.08,122556.75,124,1800,0,2025-10-04 05:57:00
2025-10-04 05:58:00,122555.71,122589.25,122555.36,122586.89,116,1800,0,2025-10-04 05:58:00
2025-10-04 05:59:00,122586.63,122620.5,122586.63,122615.37,105,1800,0,2025-10-04 05:59:00
2025-10-04 06:01:00,122605.48,122617.49,122590.92,122590.92,108,1800,0,2025-10-04 06:01:00
2025-10-04 06:02:00,122591.76,122626.39,122573.58,122606.51,119,1800,0,2025-10-04 06:02:00
2025-10-04 06:03:00,122604.12,122653.53,122591.09,122602.28,130,1800,0,2025-10-04 06:03:00
2025-10-04 06:04:00,122599.68,122602.68,122563.9,122587.1,111,1800,0,2025-10-04 06:04:00
2025-10-04 06:06:00,122535.98,122540.41,122515.22,122537.88,111,1800,0,2025-10-04 06:06:00
2025-10-04 06:07:00,122537.81,122572.61,122490.61,122499.49,131,1800,0,2025-10-04 06:07:00
2025-10-04 06:08:00,122498.12,122503.6,122467.9,122500.36,123,1800,0,2025-10-04 06:08:00
2025-10-04 06:09:00,122499.62,122522.15,122495.14,122504.33,110,1800,0,2025-10-04 06:09:00
2025-10-04 06:11:00,122520.0,122522.89,122473.53,122477.98,104,1800,0,2025-10-04 06:11:00
2025-10-04 06:12:00,122476.88,122484.8,122454.73,122461.66,100,1800,0,2025-10-04 06:12:00
2025-10-04 06:13:00,122460.25,122486.52,122459.78,122486.52,95,1800,0,2025-10-04 06:13:00
2025-10-04 06:14:00,122483.58,122528.62,122478.79,122499.33,117,1800,0,2025-10-04 06:14:00
2025-10-04 06:16:00,122567.36,122597.66,122552.25,122590.75,131,1800,0,2025-10-04 06:16:00
2025-10-04 06:17:00,122590.7,122629.52,122560.25,122576.27,131,1800,0,2025-10-04 06:17:00
2025-10-04 06:18:00,122576.64,122634.96,122576.64,122629.63,118,1800,0,2025-10-04 06:18:00
2025-10-04 06:19:00,122621.77,122637.97,122579.47,122624.21,129,1800,0,2025-10-04 06:19:00
2025-10-04 06:21:00,122635.05,122668.4,122623.77,122665.41,112,1800,0,2025-10-04 06:21:00
2025-10-04 06:22:00,122665.41,122690.01,122665.07,122683.62,122,1800,0,2025-10-04 06:22:00
2025-10-04 06:23:00,122686.19,122693.11,122681.54,122690.45,116,1800,0,2025-10-04 06:23:00
2025-10-04 06:24:00,122689.77,122689.77,122638.04,122648.47,115,1800,0,2025-10-04 06:24:00
2025-10-04 06:26:00,122630.4,122636.29,122621.88,122636.16,100,1800,0,2025-10-04 06:26:00
2025-10-04 06:27:00,122636.24,122636.29,122604.22,122609.57,92,1800,0,2025-10-04 06:27:00
2025-10-04 06:28:00,122609.96,122618.02,122583.59,122585.41,110,1800,0,2025-10-04 06:28:00
2025-10-04 06:29:00,122586.16,122589.92,122581.79,122585.49,93,1800,0,2025-10-04 06:29:00
2025-10-04 06:31:00,122598.71,122615.45,122574.47,122602.92,105,1800,0,2025-10-04 06:31:00
2025-10-04 06:32:00,122606.87,122634.55,122597.55,122622.74,106,1800,0,2025-10-04 06:32:00
2025-10-04 06:33:00,122624.21,122628.84,122591.53,122620.2,103,1800,0,2025-10-04 06:33:00
2025-10-04 06:34:00,122619.81,122626.72,122610.9,122624.09,99,1800,0,2025-10-04 06:34:00
2025-10-04 06:36:00,122621.81,122624.47,122574.79,122583.93,111,1800,0,2025-10-04 06:36:00
2025-10-04 06:37:00,122586.95,122625.91,122584.4,122616.63,108,1800,0,2025-10-04 06:37:00
2025-10-04 06:38:00,122616.97,122636.73,122596.66,122606.43,104,1800,0,2025-10-04 06:38:00
2025-10-04 06:39:00,122606.62,122626.29,122594.88,122623.69,101,1800,0,2025-10-04 06:39:00
2025-10-04 06:41:00,122645.32,122649.46,122621.01,122624.19,107,1800,0,2025-10-04 06:41:00
2025-10-04 06:42:00,122624.35,122624.35,122577.73,122587.48,105,1800,0,2025-10-04 06:42:00
2025-10-04 06:43:00,122587.32,122589.57,122559.92,122577.03,95,1800,0,2025-10-04 06:43:00
2025-10-04 06:44:00,122580.02,122605.59,122571.95,122597.64,100,1800,0,2025-10-04 06:44:00
2025-10-04 06:46:00,122578.61,122605.65,122578.41,122595.09,93,1800,0,2025-10-04 06:46:00
2025-10-04 06:47:00,122595.03,122601.38,122577.1,122581.89,96,1800,0,2025-10-04 06:47:00
2025-10-04 06:48:00,122582.62,122604.72,122582.62,122584.95,102,1800,0,2025-10-04 06:48:00
2025-10-04 06:49:00,122586.86,122588.29,122573.17,122573.64,95,1800,0,2025-10-04 06:49:00
2025-10-04 06:51:00,122572.92,122580.9,122572.5,122578.89,80,1800,0,2025-10-04 06:51:00
2025-10-04 06:52:00,122572.22,122572.22,122532.43,122540.61,103,1800,0,2025-10-04 06:52:00
2025-10-04 06:53:00,122537.28,122542.47,122515.41,122515.79,113,1800,0,2025-10-04 06:53:00
2025-10-04 06:54:00,122514.93,122530.37,122512.47,122514.32,99,1800,0,2025-10-04 06:54:00
2025-10-04 06:56:00,122529.16,122542.52,122521.14,122542.49,95,1800,0,2025-10-04 06:56:00
2025-10-04 06:57:00,122540.68,122551.4,122532.45,122536.95,97,1800,0,2025-10-04 06:57:00
2025-10-04 06:58:00,122535.75,122542.96,122525.55,122528.81,81,1800,0,2025-10-04 06:58:00
2025-10-04 06:59:00,122529.44,122530.57,122513.21,122516.74,106,1800,0,2025-10-04 06:59:00
2025-10-04 07:01:00,122493.41,122507.17,122492.48,122502.04,110,1800,0,2025-10-04 07:01:00
2025-10-04 07:02:00,122501.98,122502.02,122492.88,122499.58,107,1800,0,2025-10-04 07:02:00
2025-10-04 07:03:00,122498.21,122500.85,122492.67,122500.25,106,1800,0,2025-10-04 07:03:00
2025-10-04 07:04:00,122499.74,122513.39,122497.85,122510.05,104,1800,0,2025-10-04 07:04:00
2025-10-04 07:06:00,122510.7,122510.96,122478.4,122484.57,111,1800,0,2025-10-04 07:06:00
2025-10-04 07:07:00,122482.02,122500.76,122482.02,122495.59,88,1800,0,2025-10-04 07:07:00
2025-10-04 07:08:00,122497.54,122499.17,122459.34,122467.95,108,1800,0,2025-10-04 07:08:00
2025-10-04 07:09:00,122468.47,122469.79,122459.62,122465.55,103,1800,0,2025-10-04 07:09:00
2025-10-04 07:11:00,122419.36,122545.45,122406.44,122518.27,152,1800,0,2025-10-04 07:11:00
2025-10-04 07:12:00,122518.01,122533.0,122496.8,122533.0,113,1800,0,2025-10-04 07:12:00
2025-10-04 07:13:00,122533.2,122533.2,122504.38,122510.47,100,1800,0,2025-10-04 07:13:00
2025-10-04 07:14:00,122510.18,122510.72,122488.22,122502.89,104,1800,0,2025-10-04 07:14:00
2025-10-04 07:16:00,122476.87,122482.65,122474.34,122482.53,92,1800,0,2025-10-04 07:16:00
2025-10-04 07:17:00,122482.22,122482.22,122444.13,122460.21,120,1800,0,2025-10-04 07:17:00
2025-10-04 07:18:00,122460.68,122460.68,122416.95,122422.12,114,1800,0,2025-10-04 07:18:00
2025-10-04 07:19:00,122421.78,122453.02,122398.61,122448.83,104,1800,0,2025-10-04 07:19:00
2025-10-04 07:21:00,122413.42,122422.74,122409.27,122417.27,99,1800,0,2025-10-04 07:21:00
2025-10-04 07:22:00,122417.31,122417.8,122409.24,122417.78,85,1800,0,2025-10-04 07:22:00
2025-10-04 07:23:00,122417.75,122417.81,122380.9,122397.86,102,1800,0,2025-10-04 07:23:00
2025-10-04 07:24:00,122397.92,122410.6,122396.43,122405.16,97,1800,0,2025-10-04 07:24:00
2025-10-04 07:26:00,122392.42,122406.91,122384.53,122399.97,109,1800,0,2025-10-04 07:26:00
2025-10-04 07:27:00,122402.41,122403.07,122399.9,122402.55,102,1800,0,2025-10-04 07:27:00
2025-10-04 07:28:00,122402.64,122433.08,122393.44,122428.03,114,1800,0,2025-10-04 07:28:00
2025-10-04 07:29:00,122427.24,122459.84,122425.6,122447.02,112,1800,0,2025-10-04 07:29:00
2025-10-04 07:31:00,122415.46,122449.09,122398.75,122443.4,109,1800,0,2025-10-04 07:31:00
2025-10-04 07:32:00,122437.6,122468.35,122437.6,122458.89,114,1800,0,2025-10-04 07:32:00
2025-10-04 07:33:00,122455.88,122469.86,122447.92,122461.27,106,1800,0,2025-10-04 07:33:00
2025-10-04 07:34:00,122460.74,122480.81,122457.26,122471.67,108,1800,0,2025-10-04 07:34:00
2025-10-04 07:36:00,122421.48,122436.32,122400.4,122411.14,106,1800,0,2025-10-04 07:36:00
2025-10-04 07:37:00,122408.83,122412.96,122402.84,122406.72,97,1800,0,2025-10-04 07:37:00
2025-10-04 07:38:00,122406.58,122418.13,122402.99,122415.77,94,1800,0,2025-10-04 07:38:00
2025-10-04 07:39:00,122415.43,122415.97,122383.77,122394.61,113,1800,0,2025-10-04 07:39:00
2025-10-04 07:41:00,122355.58,122403.04,122349.53,122385.31,129,1800,0,2025-10-04 07:41:00
2025-10-04 07:42:00,122382.77,122383.57,122343.87,122355.84,128,1800,0,2025-10-04 07:42:00
2025-10-04 07:43:00,122358.06,122404.67,122356.87,122380.37,122,1800,0,2025-10-04 07:43:00
2025-10-04 07:44:00,122380.8,122398.11,122379.47,122394.47,111,1800,0,2025-10-04 07:44:00
2025-10-04 07:46:00,122384.73,122392.12,122363.82,122366.69,111,1800,0,2025-10-04 07:46:00
2025-10-04 07:47:00,122366.78,122370.79,122353.97,122363.78,117,1800,0,2025-10-04 07:47:00
2025-10-04 07:48:00,122364.02,122366.34,122333.43,122341.44,118,1800,0,2025-10-04 07:48:00
2025-10-04 07:49:00,122339.84,122348.36,122324.14,122342.27,117,1800,0,2025-10-04 07:49:00
2025-10-04 07:51:00,122338.32,122340.72,122332.38,122336.22,113,1800,0,2025-10-04 07:51:00
2025-10-04 07:52:00,122333.38,122356.64,122333.38,122347.83,96,1800,0,2025-10-04 07:52:00
2025-10-04 07:53:00,122347.94,122350.9,122347.94,122350.04,90,1800,0,2025-10-04 07:53:00
2025-10-04 07:54:00,122350.11,122350.11,122341.23,122349.23,102,1800,0,2025-10-04 07:54:00
2025-10-04 07:56:00,122343.28,122343.28,122333.01,122336.04,102,1800,0,2025-10-04 07:56:00
2025-10-04 07:57:00,122337.39,122368.13,122324.02,122364.04,111,1800,0,2025-10-04 07:57:00
2025-10-04 07:58:00,122364.25,122432.93,122359.11,122414.78,131,1800,0,2025-10-04 07:58:00
2025-10-04 07:59:00,122417.21,122418.74,122382.73,122390.95,125,1800,0,2025-10-04 07:59:00
2025-10-04 08:01:00,122362.03,122416.29,122359.98,122413.07,100,1800,0,2025-10-04 08:01:00
2025-10-04 08:02:00,122417.71,122479.65,122417.71,122474.4,136,1800,0,2025-10-04 08:02:00
2025-10-04 08:03:00,122472.57,122522.5,122468.38,122508.01,133,1800,0,2025-10-04 08:03:00
2025-10-04 08:04:00,122508.07,122519.63,122495.44,122510.59,111,1800,0,2025-10-04 08:04:00
2025-10-04 08:06:00,122509.11,122517.21,122494.21,122501.09,97,1800,0,2025-10-04 08:06:00
2025-10-04 08:07:00,122501.05,122532.56,122475.85,122529.51,106,1800,0,2025-10-04 08:07:00
2025-10-04 08:08:00,122529.25,122556.2,122521.55,122539.89,114,1800,0,2025-10-04 08:08:00
2025-10-04 08:09:00,122540.82,122557.3,122521.85,122550.16,108,1800,0,2025-10-04 08:09:00
2025-10-04 08:11:00,122566.8,122580.54,122526.24,122569.24,130,1800,0,2025-10-04 08:11:00
2025-10-04 08:12:00,122571.85,122620.89,122570.41,122599.43,117,1800,0,2025-10-04 08:12:00
2025-10-04 08:13:00,122597.2,122612.48,122596.13,122608.11,99,1800,0,2025-10-04 08:13:00
2025-10-04 08:14:00,122609.76,122609.76,122532.96,122538.31,113,1800,0,2025-10-04 08:14:00
2025-10-04 08:16:00,122512.76,122518.43,122447.18,122454.85,122,1800,0,2025-10-04 08:16:00
2025-10-04 08:17:00,122455.69,122493.72,122430.59,122485.09,122,1800,0,2025-10-04 08:17:00
2025-10-04 08:18:00,122485.12,122536.56,122438.33,122525.14,132,1800,0,2025-10-04 08:18:00
